"country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"germany","munich","2020-04-25",20770403,"Ludwigsvorstadt-Isarvorstadt",48.12977,11.57575,"Apartment","Entire home/apt",2,2,1,140,3,50,0,140,4200
"germany","munich","2020-04-25",20770942,"Schwabing-Freimann",48.17249,11.58968,"Apartment","Entire home/apt",2,0,1,125,2,10,0,49,1470
"germany","munich","2020-04-25",20770961,"Berg am Laim",48.12393,11.63989,"Apartment","Private room",2,1,1,41,1,60,17,43.9230769230769,571
"germany","munich","2020-04-25",20777317,"Au-Haidhausen",48.12438,11.57805,"Apartment","Private room",1,1,2,50,28,183,19,50,550
"germany","munich","2020-04-25",20777918,"Neuhausen-Nymphenburg",48.15528,11.54053,"Apartment","Entire home/apt",2,0,1,78,1,17,0,78,2340
"germany","munich","2020-04-25",20778256,"Sendling-Westpark",48.12697,11.53066,"Apartment","Private room",1,0,1,35,2,30,27,37.3333333333333,112
"germany","munich","2020-04-25",20778893,"Maxvorstadt",48.14895,11.56091,"Apartment","Private room",2,1,1,70,1,1125,0,73,2190
"germany","munich","2020-04-25",20778944,"Sendling",48.10949,11.5499,"Apartment","Private room",2,1,2,34,3,1125,0,35.5,1065
"germany","munich","2020-04-25",20779180,"Altstadt-Lehel",48.14373,11.59432,"Guest suite","Private room",2,1,1,199,1,3,0,65,1950
"germany","munich","2020-04-25",20779304,"Sendling-Westpark",48.11967,11.53638,"Apartment","Private room",2,1,1,175,2,7,0,182.5,5475
"germany","munich","2020-04-25",20779527,"Milbertshofen-Am Hart",48.18279,11.56931,"Apartment","Private room",3,1,2,110,1,1125,0,29,870
"germany","munich","2020-04-25",20779562,"Berg am Laim",48.1314,11.61634,"Apartment","Entire home/apt",4,2,2,85,1,1125,0,85,2550
"germany","munich","2020-04-25",20779670,"Altstadt-Lehel",48.13987,11.57325,"Apartment","Entire home/apt",1,1,1,130,1,1125,28,130,260
"germany","munich","2020-04-25",20779732,"Au-Haidhausen",48.13103,11.598,"Apartment","Entire home/apt",2,1,1,175,4,30,7,182.304347826087,4193
"germany","munich","2020-04-25",20779824,"Pasing-Obermenzing",48.16609,11.46442,"Apartment","Entire home/apt",4,1,1,139,1,1111,25,61.8,309
"germany","munich","2020-04-25",20781239,"Laim",48.13586,11.4919,"Apartment","Private room",2,1,1,100,2,1125,0,100,3000
"germany","munich","2020-04-25",20782148,"Bogenhausen",48.1391,11.61675,"Apartment","Private room",2,0,1,50,1,11,0,50,1500
"germany","munich","2020-04-25",20782305,"Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln",48.09873,11.53081,"Apartment","Private room",2,1,1,75,14,24,0,75,2250
"germany","munich","2020-04-25",20782503,"Maxvorstadt",48.15036,11.57645,"Apartment","Entire home/apt",2,0,1,280,2,1125,0,280,8400
"germany","munich","2020-04-25",20783516,"Sendling-Westpark",48.11838,11.5354,"Apartment","Private room",3,1,1,52,1,1125,0,52,1560
"germany","munich","2020-04-25",20783667,"Sendling",48.11943,11.54241,"Apartment","Entire home/apt",3,1,3,135,2,40,0,65,1950
